EDAD;Gender;Education Level;Job Title;AÑOS EXP;Salario;Class;Salary;Years of Experience;Age
46;Male;PhD;Senior Data Scientist;18;30000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Female;Bachelor's;Junior Operations Manager;5;30000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
37;Male;Master's;Senior Software Architect;9;30000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
51;Female;Master's;Director of Human Resources;21;30000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 50 años  en adelante
30;Male;Bachelor's;Junior Marketing Specialist;3;30000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
43;Male;Bachelor's;Senior Project Manager;15;30000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
27;Female;Master's;Junior Research Scientist;15;30000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 26 a 33 años
35;Male;Bachelor's;Senior Operations Analyst;8;30000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
42;Female;PhD;Senior Marketing Manager;13;30000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 42 a 49 años
32;Male;Bachelor's;Junior Sales Representative;3;30000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
37;Female;Bachelor's;Senior Financial Analyst;9;30000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
45;Male;Master's;Senior Software Developer;16;30000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Female;Bachelor's;Junior Operations Analyst;5;30000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
39;Male;Bachelor's;Senior Marketing Specialist;10;30000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
44;Female;PhD;Senior HR Manager;18;30000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
29;Male;Bachelor's;Junior Business Analyst;15;30000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 26 a 33 años
38;Female;Bachelor's;Senior Product Manager;10;30000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
46;Male;PhD;Senior Data Analyst;19;31000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
34;Female;Bachelor's;Junior Marketing Analyst;6;31000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 34 a 41 años
36;Male;Bachelor's;Senior Operations Manager;8;31000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
49;Female;Master's;Director of Marketing;21;31000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
31;Male;Bachelor's;Junior Financial Analyst;3;31000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
41;Female;Bachelor's;Senior Project Coordinator;11;31000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
47;Male;Master's;Director of Operations;20;31000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
30;Female;Bachelor's;Junior Marketing Coordinator;2;31000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
38;Male;Master's;Senior IT Consultant;9;31000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
45;Female;PhD;Senior Product Designer;15;31000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
28;Male;Bachelor's;Junior Business Development Associate;2;31000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
35;Female;Bachelor's;Senior Marketing Analyst;8;31000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
44;Male;Bachelor's;Senior Software Engineer;14;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 42 a 49 años
34;Female;Master's;Senior Financial Advisor;6;32000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 34 a 41 años
35;Male;Bachelor's;Senior Project Coordinator;9;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
50;Female;PhD;Director of Operations;22;32000,00;Muy Bajo;De 0 a 51000;De 22 a 28;De 50 años  en adelante
29;Male;Bachelor's;Junior Business Operations Analyst;15;32000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 26 a 33 años
37;Female;Bachelor's;Senior Financial Manager;10;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
46;Male;PhD;Senior Data Scientist;18;32000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
31;Female;Bachelor's;Junior Marketing Coordinator;3;32000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
42;Male;Bachelor's;Senior Operations Manager;12;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 42 a 49 años
29;Female;Bachelor's;Junior Sales Representative;15;32000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 26 a 33 años
36;Male;Bachelor's;Senior Marketing Specialist;8;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
44;Female;Master's;Senior HR Specialist;15;32000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Male;Bachelor's;Junior Operations Manager;4;32000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
39;Female;Bachelor's;Senior Marketing Coordinator;9;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
45;Male;PhD;Senior Data Engineer;16;32000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
32;Female;Bachelor's;Junior Marketing Manager;4;32000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
37;Male;Bachelor's;Senior Financial Analyst;8;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
47;Female;Master's;Director of Marketing;20;32000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
30;Male;Bachelor's;Junior Business Analyst;2;32000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
38;Female;Bachelor's;Senior Project Manager;9;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
46;Male;PhD;Senior Data Analyst;17;32000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
34;Female;Bachelor's;Junior Financial Analyst;5;32000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 34 a 41 años
36;Male;Bachelor's;Senior Product Manager;8;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
49;Female;Master's;Director of Operations;21;32000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
31;Male;Bachelor's;Junior Operations Analyst;3;32000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
41;Female;Bachelor's;Senior Project Coordinator;11;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
47;Male;Master's;Director of Marketing;19;32000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
29;Female;Bachelor's;Junior Business Development Associate;15;32000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 26 a 33 años
35;Male;Bachelor's;Senior Financial Manager;9;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
44;Female;PhD;Senior Product Designer;15;32000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Male;Bachelor's;Junior Business Analyst;4;32000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
35;Female;Bachelor's;Senior Marketing Analyst;8;32000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
44;Male;Bachelor's;Senior Software Engineer;13;33000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 42 a 49 años
32;Male;Bachelor's;Junior Product Manager;4;33000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
38;Female;Bachelor's;Senior Business Analyst;10;33000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
49;Male;PhD;Director of Operations;21;33000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
29;Female;Bachelor's;Junior Marketing Specialist;2;33000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
35;Male;Bachelor's;Senior Business Development Manager;7;33000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 34 a 41 años
45;Female;Master's;Senior HR Manager;14;33000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 42 a 49 años
33;Male;Bachelor's;Junior Financial Analyst;4;33000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
40;Female;Bachelor's;Senior Marketing Manager;12;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
44;Male;PhD;Senior Data Scientist;16;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
30;Female;Bachelor's;Junior Operations Coordinator;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
37;Male;Bachelor's;Senior Marketing Analyst;9;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
48;Female;Master's;Director of HR;20;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
31;Male;Bachelor's;Junior Project Manager;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
38;Female;Bachelor's;Senior Operations Coordinator;9;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
45;Male;PhD;Senior Data Engineer;16;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Female;Bachelor's;Junior Marketing Manager;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
36;Male;Bachelor's;Senior Business Analyst;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
49;Female;Master's;Director of Marketing;21;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
31;Male;Bachelor's;Junior Operations Analyst;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
42;Female;Bachelor's;Senior Project Manager;12;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 42 a 49 años
47;Male;Master's;Director of Marketing;19;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
29;Female;Bachelor's;Junior Business Development Associate;15;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 26 a 33 años
35;Male;Bachelor's;Senior Financial Manager;9;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
44;Female;PhD;Senior Product Designer;15;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Male;Bachelor's;Junior Business Analyst;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
35;Female;Bachelor's;Senior Marketing Analyst;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
44;Male;Bachelor's;Senior Software Engineer;13;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 42 a 49 años
34;Female;Master's;Senior Financial Advisor;6;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 34 a 41 años
36;Male;Bachelor's;Senior Marketing Specialist;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
30;Female;Bachelor's;Junior HR Coordinator;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
37;Male;Bachelor's;Senior Business Development Manager;10;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
45;Female;Master's;Senior Marketing Manager;16;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
32;Male;Bachelor's;Junior Financial Advisor;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
39;Female;Bachelor's;Senior Project Manager;12;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
47;Male;PhD;Director of Engineering;20;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
29;Female;Bachelor's;Junior Marketing Analyst;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
36;Male;Bachelor's;Senior Operations Manager;9;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
43;Female;PhD;Senior Data Scientist;15;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
32;Male;Bachelor's;Junior Marketing Coordinator;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
38;Female;Bachelor's;Senior Business Analyst;10;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
48;Male;Master's;Director of Marketing;21;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
31;Female;Bachelor's;Junior Business Development Associate;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
40;Male;Bachelor's;Senior Financial Analyst;12;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
45;Female;PhD;Senior UX Designer;16;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Male;Bachelor's;Junior Product Manager;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
36;Female;Bachelor's;Senior Marketing Manager;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
47;Male;Master's;Director of Operations;19;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
29;Female;Bachelor's;Junior Project Manager;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
34;Male;Bachelor's;Senior Operations Coordinator;7;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 34 a 41 años
44;Female;PhD;Senior Business Analyst;15;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Male;Bachelor's;Junior Marketing Specialist;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
35;Female;Bachelor's;Senior Financial Manager;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
43;Male;Master's;Director of Marketing;18;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
31;Female;Bachelor's;Junior Financial Analyst;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
41;Male;Bachelor's;Senior Product Manager;14;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
44;Female;PhD;Senior Data Engineer;16;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Male;Bachelor's;Junior Business Analyst;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
35;Female;Bachelor's;Senior Marketing Analyst;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
45;Male;Master's;Director of Engineering;19;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
28;Female;Bachelor's;Junior Operations Manager;1;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
36;Male;Bachelor's;Senior Business Development Manager;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
44;Female;PhD;Senior Data Scientist;16;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
31;Male;Bachelor's;Junior Marketing Coordinator;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
38;Female;Bachelor's;Senior Business Analyst;10;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
48;Male;Master's;Director of Marketing;21;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
31;Female;Bachelor's;Junior Business Development Associate;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
40;Male;Bachelor's;Senior Financial Analyst;12;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
45;Female;PhD;Senior UX Designer;16;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Male;Bachelor's;Junior Product Manager;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
36;Female;Bachelor's;Senior Marketing Manager;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
47;Male;Master's;Director of Operations;19;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
29;Female;Bachelor's;Junior Project Manager;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
34;Male;Bachelor's;Senior Operations Coordinator;7;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 34 a 41 años
44;Female;PhD;Senior Business Analyst;15;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Male;Bachelor's;Junior Marketing Specialist;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
35;Female;Bachelor's;Senior Financial Manager;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
43;Male;Master's;Director of Marketing;18;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
31;Female;Bachelor's;Junior Financial Analyst;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
41;Male;Bachelor's;Senior Product Manager;14;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
44;Female;PhD;Senior Data Engineer;16;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
33;Male;Bachelor's;Junior Business Analyst;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
35;Female;Bachelor's;Senior Marketing Analyst;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
43;Male;Master's;Director of Operations;19;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
29;Female;Bachelor's;Junior Project Manager;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
34;Male;Bachelor's;Senior Operations Coordinator;7;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 34 a 41 años
44;Female;PhD;Senior Business Analyst;15;35000,00;Muy Bajo;De 0 a 51000;De 15 a 21;De 42 a 49 años
31;Male;Master's;Data Scientist;6;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
28;Female;Bachelor's;Software Engineer;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
26;Male;Master's;Product Manager;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
27;Female;Bachelor's;Data Analyst;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
30;Male;PhD;Data Scientist;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
29;Female;Bachelor's;Software Engineer;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's;Product Manager;7;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
25;Female;Master's;Data Analyst;1;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;Menor o igual a 25
33;Male;PhD;Data Scientist;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 26 a 33 años
31;Female;Bachelor's;Software Engineer;6;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
28;Male;Master's;Product Manager;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
30;Female;Bachelor's;Data Analyst;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
27;Male;PhD;Data Scientist;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
29;Female;Bachelor's;Software Engineer;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
34;Male;Bachelor's;Product Manager;9;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
25;Female;Master's;Data Analyst;1;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;Menor o igual a 25
33;Male;PhD;Data Scientist;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 26 a 33 años
31;Female;Bachelor's;Software Engineer;6;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
28;Male;Master's;Product Manager;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
30;Female;Bachelor's;Data Analyst;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
28;Male;Bachelor's;Software Engineer;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
26;Female;Master's;Product Manager;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
27;Male;Bachelor's;Data Analyst;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
30;Female;PhD;Data Scientist;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
29;Male;Bachelor's;Software Engineer;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's;Product Manager;7;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
25;Female;Master's;Data Analyst;1;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;Menor o igual a 25
33;Male;PhD;Data Scientist;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 26 a 33 años
31;Female;Bachelor's;Software Engineer;6;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
28;Male;Master's;Product Manager;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
30;Female;Bachelor's;Data Analyst;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
27;Male;PhD;Data Scientist;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
29;Female;Bachelor's;Software Engineer;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
34;Male;Bachelor's;Product Manager;9;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
25;Female;Master's;Data Analyst;1;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;Menor o igual a 25
33;Male;PhD;Data Scientist;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 26 a 33 años
31;Female;Bachelor's;Software Engineer;6;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
28;Male;Master's;Product Manager;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
30;Female;Bachelor's;Data Analyst;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
28;Male;Bachelor's;Software Engineer;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
26;Female;Master's;Product Manager;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
27;Male;Bachelor's;Data Analyst;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
30;Female;PhD;Data Scientist;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
29;Male;Bachelor's;Software Engineer;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's;Product Manager;7;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
25;Female;Master's;Data Analyst;1;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;Menor o igual a 25
33;Male;PhD;Data Scientist;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 26 a 33 años
31;Female;Bachelor's;Software Engineer;6;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
28;Male;Master's;Product Manager;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
30;Female;Bachelor's;Data Analyst;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
27;Male;PhD;Data Scientist;2;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
29;Female;Bachelor's;Software Engineer;4;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
34;Male;Bachelor's;Product Manager;9;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 34 a 41 años
25;Female;Master's;Data Analyst;1;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;Menor o igual a 25
33;Male;PhD;Data Scientist;8;35000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 26 a 33 años
31;Female;Bachelor's;Software Engineer;6;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
28;Male;Master's;Product Manager;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
30;Female;Bachelor's;Data Analyst;5;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
28;Male;Bachelor's;Software Engineer;3;35000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
26;Female;Master's;Product Manager;2;36000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
27;Male;Bachelor's;Data Analyst;2;36000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
30;Female;PhD;Data Scientist;5;36000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
29;Male;Bachelor's;Software Engineer;4;36000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's;Product Manager;7;36000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
25;Female;Master's;Data Analyst;1;36000,00;Muy Bajo;De 0 a 51000;De 0 a 7;Menor o igual a 25
33;Male;PhD;Data Scientist;8;36000,00;Muy Bajo;De 0 a 51000;De 8 A 14;De 26 a 33 años
31;Female;Bachelor's;Software Engineer;6;36000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
28;Male;Master's;Product Manager;3;36000,00;Muy Bajo;De 0 a 51000;De 0 a 7;De 26 a 33 años
